uid,namedLocation,domainID,siteID,plotID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,subtypeSpecification,transectMeter,directionFromTransect,ninetyDegreeDistance,sampleLatitude,sampleLongitude,sampleGeodeticDatum,sampleCoordinateUncertainty,sampleElevation,sampleElevationUncertainty,date,editedDate,individualID,taxonID,scientificName,identificationQualifier,taxonRank,growthForm,vstTag,samplingProtocolVersion,measuredBy,identifiedBy,recordedBy,remarks,dataQF,publicationDate,release
13bea299-cc7d-4894-ae78-a1a2e0e5730f,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,641,Right,1,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06212,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
f5cfc0dd-17cb-4933-930e-37d51ed97d35,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,529,Right,5,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06251,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0050f41e-1c16-406c-a067-781b4508a35b,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,711,Right,2.3,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06216,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
938f8e8b-5b32-48ac-a799-35f72aa5628d,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,556,Left,2.6,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06206,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
7e272c60-02c7-4f5b-8460-0b903cc04423,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,488,Left,4.3,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06248,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
9989d0dd-c315-4cbc-a5f8-c0d2794dd565,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,520,Right,3.7,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06202,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
67b0e367-ff1e-4adf-801d-808cee7efc35,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,511,Right,3.2,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06201,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
92f2ce50-381b-454e-96e2-0c760e9254bf,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,623,Right,3,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06211,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
7c2f88a7-35d3-4688-865a-ce0685e8bea4,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,680,Right,4.9,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06215,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
52ea25f6-27e2-4fd9-88fa-8385d2d3145a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,598,Right,2.5,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06209,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
df9396b8-2cf2-4177-b772-90ad764f20e4,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,524,Right,5.9,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06203,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
9e1a576a-8aaa-4ca1-91f3-91544620a721,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,524,Left,2.4,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06250,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
1ae76a13-ad8f-449d-91a7-a16a07eec0b1,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,543,Right,2.7,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06205,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d3e68a08-fa77-45b5-ab6f-0a476cc71539,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,657,Left,1.5,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06214,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
033685d7-128e-45de-9673-ce0a78348e09,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,458,Left,3,,,WGS84,,,,2016-03-28,2016-04-22,NEON.PLA.D02.BLAN.06245,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d4e6a8e7-7d91-4340-b1bc-b96c96f01d96,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,163,Left,5,,,WGS84,,,,2016-04-13,2016-05-06,NEON.PLA.D02.BLAN.06232,LOMA6,Lonicera maackii (Rupr.) Herder,cf. species,species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
33efa0f1-3e40-4469-bc83-b55b3558e321,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,162,Right,2.4,,,WGS84,,,,2016-04-13,2016-05-06,NEON.PLA.D02.BLAN.06233,LOMA6,Lonicera maackii (Rupr.) Herder,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c34b8b3e-5234-45f2-aa26-bd04e048cad5,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,527,Right,2.4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06504,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
4c4701b2-5b95-4e93-a5ee-df67de833fb7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,638,Right,1.7,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06509,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
41bb496f-562e-4808-9e8b-cdc1c3589236,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,653,Right,1.4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06511,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
257dd106-872b-4828-9813-c041c71f212c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,615,Left,2.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06506,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
9382fa25-0f18-445f-b265-bede9cd48f1c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,643,Left,1.8,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06510,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d887ece5-bdd8-4fbf-bd69-e6de74a22339,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,612,Left,1.6,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06505,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
693f14d2-d997-4359-8fcf-10a765614769,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,318,Left,2.9,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06693,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
acb56438-225d-4385-bca7-047f7f9ae204,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,464,Right,4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06501,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
003bc2a2-b8af-418e-ae15-048f75730641,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,394,Right,2.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06685,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c00008e4-2448-4c97-b27b-56fdb7764e74,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,385,Right,1.9,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06686,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
5e77b933-81bd-4310-a348-0518e29e2139,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,340,Left,6.1,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06691,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d3fe8057-dbab-4824-8795-df3dad142cb9,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,696,Left,3.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06699,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
787f7762-7641-4d27-b8db-73cbddff42be,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,360,Left,1.4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06689,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
053bf079-496a-47b8-b4e2-92b7e113027a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,366,Left,1.7,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06688,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
36ba8232-7749-4827-81a5-156a07868076,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,713,Right,2.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06698,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
01024890-5a4a-4c2d-bbe0-d35daea8db84,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,668,Left,2.2,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06513,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
93f82679-4ce8-4384-a941-1ba419708602,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,321,Left,4.8,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06692,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
56bd73a8-6fb4-4202-ba6f-cfefec5f1c2c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,501,Right,3.1,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06503,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
4305ffcc-4101-41e8-8884-3d88528d41d8,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,385,Right,4.9,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06686,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
1b0dd3e0-7743-4811-a4db-b2e0f2af2948,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,50,Left,4.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06695,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
e4f9f59a-a433-43d6-9e55-6e5bbe4ed86c,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,658,Left,2,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06512,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0fbe519e-8d5e-40e2-93a4-4d0ebba8306f,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,679,Left,2.3,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06514,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
a876eb7b-a4df-4d7f-bd23-ad4ced0ff8f2,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,285,Left,2.2,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06694,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
3b306e70-bb4d-4078-aa0d-6d2d47c8e4d9,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,473,Right,1.3,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06502,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
bbfc99db-2acf-4ca2-bd43-265f1bbedb91,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,627,Left,2.4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06507,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
fd0ea354-40d3-4c55-87ae-ba88d5c4a84e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,721,Right,3.6,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06697,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
ef6a84cf-34ee-473e-b623-0655a0ad62a7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,491,Left,0.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06290,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",jcoloso@neoninc.org,shackley@neoninc.org,shackley@neoninc.org,Nearly dead shaded out,,20200511T151500Z,undetermined
3351e78f-ff6d-48f2-9370-0d559bdeb948,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,687,Right,2.4,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06700,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",gchapman@neoninc.org,gchapman@neoninc.org,mstrickland@field-ops.org,"",,20200511T151500Z,undetermined
044f8ed8-8a33-428d-9d9f-c449017bc0d0,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,395,Left,2.5,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06684,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
c305acd1-ed13-4387-8eb7-70da3ff0067b,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,353,Right,2.2,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06690,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
ab4dbf3f-bcd2-41f6-a12e-fe5d8a11b6b6,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,375,Right,2.2,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06687,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
a11679bd-5c44-42b7-b7b4-2a3580dff0ee,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,632,Left,2.6,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06508,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
dad0f986-758d-41d7-9f42-2ffc890648f0,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,730,Right,3.8,,,WGS84,,,,2016-04-20,2016-05-09,NEON.PLA.D02.BLAN.06696,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
72d1752c-3288-4fbf-b2fb-dd78a16efb14,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,612,Left,1.6,,,WGS84,,,,2016-10-18,2016-11-22,NEON.PLA.D02.BLAN.06505,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
22585be2-753c-4ff1-8df1-cc836bf9e5e2,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,321,Left,4.8,,,WGS84,,,,2016-10-18,2016-11-22,NEON.PLA.D02.BLAN.06692,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
9ad8adf3-8e55-455f-a85c-b805c5767947,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,527,Right,2.4,,,WGS84,,,,2016-11-03,2016-11-30,NEON.PLA.D02.BLAN.06504,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
d93db073-57eb-4437-abe5-79d2e9ceb104,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,473,Right,1.3,,,WGS84,,,,2016-11-03,2016-11-30,NEON.PLA.D02.BLAN.06502,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
0bf21db8-e647-4d35-9b39-0ac3b4259de4,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,657,Left,1.5,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06214,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
cbb2915a-7f28-4d05-af06-fd993584cf42,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,305,Right,2.7,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06241,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
864322ed-ba36-49cc-8987-fb5f25008452,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,44,Right,3.6,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06226,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
dc35f16c-8ff6-4c7e-abbe-4ffb31dc8cc7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,280,Right,2.1,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06239,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
8a30e783-79e1-415b-aa40-0bbc238c54f5,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,44,Right,3.6,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06226,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
28b8f7ef-e11f-445a-acb4-c4220f034e2a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,752,Left,1,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06219,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
47bb40fd-10a2-466b-abca-b9ce746a9ac7,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,44,Right,3.6,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06226,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
bd178412-3b71-47aa-a2fe-7f55333f1b6e,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,305,Right,2.7,,,WGS84,,,,2016-11-17,2016-11-30,NEON.PLA.D02.BLAN.06241,RHDA,Rhamnus davurica Pall.,"",species,Deciduous broadleaf,,"",shackley@neoninc.org,shackley@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
ec47e898-62b6-414c-9b4f-f942c2aa982a,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,50,Left,4.5,,,WGS84,,,,2016-12-01,2016-12-08,NEON.PLA.D02.BLAN.06695,SOCA6,Solidago canadensis L.,cf. species,species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
4257ac17-57bd-40f4-b4f6-d0ff70f20a48,BLAN_061.phenology.phe,D02,BLAN,BLAN_061,39.059627,-78.073846,,,183,,primary,50,Left,4.5,,,WGS84,,,,2016-12-05,2017-01-04,NEON.PLA.D02.BLAN.06695,SOAL6,Solidago altissima L.,"",species,Forb,,"",mstrickland@field-ops.org,gchapman@neoninc.org,gchapman@neoninc.org,"",,20200511T151500Z,undetermined
